,GroupID,B0,E,El,Tl,AIC,Converge
0,1396,23.815580486657414,1.1326431801264099,0.9203449936532079,281.0475897577157,-54.58018459354634,Y
0,1397,NA,NA,NA,NA,NA,N
0,1398,NA,NA,NA,NA,NA,N
0,1399,NA,NA,NA,NA,NA,N
0,1400,NA,NA,NA,NA,NA,N
0,1401,NA,NA,NA,NA,NA,N
0,1402,NA,NA,NA,NA,NA,N
0,1403,NA,NA,NA,NA,NA,N
0,1404,0.2107353422329958,3.108336052143759,2.7588590995387414,285.97218489600283,-5.574033379355631,Y
0,1405,NA,NA,NA,NA,NA,N
0,1406,0.4398218845832585,12.552428137792832,12.315622195167867,283.5247544219126,-13.096611582555216,Y
0,1407,7.097460431680204,0.592373809748775,0.0008050019973362874,11.132034847362979,-7.663306784256285,Y
0,1408,NA,NA,NA,NA,NA,N
0,1409,9.605566553405401,2.4083665117294424,1.67345104556455,278.0972157836233,-9.181229285827204,Y
0,1410,NA,NA,NA,NA,NA,N
0,1411,NA,NA,NA,NA,NA,N
0,1412,NA,NA,NA,NA,NA,N
0,1413,37.17404122157871,1.8124070627058768,1.1384702947467038,268.3091462609283,-4.58303811600207,Y
0,1414,NA,NA,NA,NA,NA,N
0,1415,NA,NA,NA,NA,NA,N
0,1416,NA,NA,NA,NA,NA,N
0,1417,NA,NA,NA,NA,NA,N
0,1418,NA,NA,NA,NA,NA,N
0,1419,NA,NA,NA,NA,NA,N
0,1420,NA,NA,NA,NA,NA,N
0,1421,736084.6823372834,17.768055826721298,16.932779525617253,278.02372602110813,-1.5713684034884636,Y
0,1422,NA,NA,NA,NA,NA,N
0,1423,NA,NA,NA,NA,NA,N
0,1424,13.551021533629587,1.143028658637039,0.714274506299273,273.5413449426566,-9.196992242299451,Y
0,1425,NA,NA,NA,NA,NA,N
0,1426,NA,NA,NA,NA,NA,N
0,1427,NA,NA,NA,NA,NA,N
0,1428,NA,NA,NA,NA,NA,N
0,1429,NA,NA,NA,NA,NA,N
0,1430,NA,NA,NA,NA,NA,N
0,1431,NA,NA,NA,NA,NA,N
0,1432,NA,NA,NA,NA,NA,N
0,1433,NA,NA,NA,NA,NA,N
0,1434,NA,NA,NA,NA,NA,N
0,1435,NA,NA,NA,NA,NA,N
0,1436,NA,NA,NA,NA,NA,N
0,1437,489844.5697456324,17.10462656794898,16.221254364395485,277.93669329426376,-3.979994226036286,Y
0,1438,NA,NA,NA,NA,NA,N
0,1439,122.6785613927633,0.7428547276937297,0.9768121075524968,281.4064790190099,7.899922363562336,Y
0,1440,727977.1918202313,13.431343713133181,13.589749667426787,277.81287925599844,-10.567248660742578,Y
0,1441,NA,NA,NA,NA,NA,N
0,1442,NA,NA,NA,NA,NA,N
0,1443,6.990007491695802,1.5171325602060135,1.7624528347768063,280.0971960920314,-64.52298561388139,Y
0,1444,NA,NA,NA,NA,NA,N
0,1445,9.328199766737745,1.2408567830145156,1.4142243507086372,279.6019234458231,-55.33330308171313,Y
0,1446,3.0199613251690045,0.9841575515969407,1.1782361436674382,287.1696110458949,-75.73577974836118,Y
0,1447,NA,NA,NA,NA,NA,N
0,1448,1.8568869796019014,1.6276131571095402,1.7836008620539607,284.86330588079943,-40.33246098799955,Y
0,1449,NA,NA,NA,NA,NA,N
0,1450,3.667108011182918,1.1602815690640997,1.4394477423368823,285.5313998294867,-37.27913864753227,Y
0,1451,NA,NA,NA,NA,NA,N
0,1452,NA,NA,NA,NA,NA,N
0,1453,NA,NA,NA,NA,NA,N
0,1454,NA,NA,NA,NA,NA,N
0,1455,2.260906907316335,0.09048327680956975,5.468026447212257e-05,419.25962820880574,-56.05282888751532,Y
0,1456,1.9877974215349166,0.10416672609225786,0.00014596266754159874,518.727850192313,-50.83140917661977,Y
0,1457,NA,NA,NA,NA,NA,N
0,1458,NA,NA,NA,NA,NA,N
0,1459,11.54625600893682,2.3406595007390565,1.9445891257142482,278.85102261180987,-33.30526489549269,Y
0,1460,NA,NA,NA,NA,NA,N
0,1461,NA,NA,NA,NA,NA,N
0,1462,4.869982557187809,1.2649882204731906,1.0103336000673926,283.74373863436836,-52.91480391081301,Y
0,1463,NA,NA,NA,NA,NA,N
0,1464,NA,NA,NA,NA,NA,N
0,1465,NA,NA,NA,NA,NA,N
0,1466,NA,NA,NA,NA,NA,N
0,1467,NA,NA,NA,NA,NA,N
0,1468,NA,NA,NA,NA,NA,N
0,1469,4.562757178505111,0.84965253152347,1.5694513331892963,299.02708339125684,66.11005987956591,Y
0,1470,NA,NA,NA,NA,NA,N
0,1471,NA,NA,NA,NA,NA,N
0,1472,NA,NA,NA,NA,NA,N
0,1473,NA,NA,NA,NA,NA,N
0,1474,NA,NA,NA,NA,NA,N
0,1475,NA,NA,NA,NA,NA,N
0,1476,NA,NA,NA,NA,NA,N
0,1477,0.0014060074853684186,9.231909946155135,9.293179599153788,290.4658474043128,91.5056201289325,Y
0,1478,NA,NA,NA,NA,NA,N
0,1479,NA,NA,NA,NA,NA,N
0,1480,NA,NA,NA,NA,NA,N
0,1481,NA,NA,NA,NA,NA,N
0,1482,NA,NA,NA,NA,NA,N
0,1483,NA,NA,NA,NA,NA,N
0,1484,NA,NA,NA,NA,NA,N
0,1485,NA,NA,NA,NA,NA,N
0,1486,4.665392639740674,0.44560924654758477,0.8334244994028562,293.8337147472339,-44.940758510499116,Y
0,1487,NA,NA,NA,NA,NA,N
0,1488,NA,NA,NA,NA,NA,N
0,1489,NA,NA,NA,NA,NA,N
0,1490,NA,NA,NA,NA,NA,N
0,1491,0.7462907019338513,0.3630166266740207,-3.109507402287583e-05,316.0205986277435,-32.080661196199294,Y
0,1492,NA,NA,NA,NA,NA,N
0,1493,NA,NA,NA,NA,NA,N
0,1494,NA,NA,NA,NA,NA,N
0,1495,NA,NA,NA,NA,NA,N
0,1496,NA,NA,NA,NA,NA,N
0,1497,NA,NA,NA,NA,NA,N
0,1498,NA,NA,NA,NA,NA,N
0,1499,NA,NA,NA,NA,NA,N
0,1500,NA,NA,NA,NA,NA,N
0,1501,NA,NA,NA,NA,NA,N
0,1502,NA,NA,NA,NA,NA,N
0,1503,NA,NA,NA,NA,NA,N
0,1504,NA,NA,NA,NA,NA,N
0,1505,NA,NA,NA,NA,NA,N
0,1506,NA,NA,NA,NA,NA,N
0,1507,NA,NA,NA,NA,NA,N
0,1508,NA,NA,NA,NA,NA,N
0,1509,NA,NA,NA,NA,NA,N
0,1510,NA,NA,NA,NA,NA,N
0,1511,NA,NA,NA,NA,NA,N
0,1512,NA,NA,NA,NA,NA,N
0,1513,NA,NA,NA,NA,NA,N
0,1514,NA,NA,NA,NA,NA,N
0,1515,NA,NA,NA,NA,NA,N
0,1516,NA,NA,NA,NA,NA,N
0,1517,NA,NA,NA,NA,NA,N
0,1518,5.695344236671918,0.5714099080867943,2.9811512418338406,499.16583928259763,26.57857133236399,Y
0,1519,NA,NA,NA,NA,NA,N
0,1520,NA,NA,NA,NA,NA,N
0,1521,NA,NA,NA,NA,NA,N
0,1522,NA,NA,NA,NA,NA,N
0,1523,NA,NA,NA,NA,NA,N
0,1524,NA,NA,NA,NA,NA,N
0,1525,NA,NA,NA,NA,NA,N
0,1526,NA,NA,NA,NA,NA,N
0,1527,NA,NA,NA,NA,NA,N
0,1528,1.785652366677498,0.34603874725784756,4.489621260262134e-05,300.16087794262586,-11.82291340848483,Y
0,1529,NA,NA,NA,NA,NA,N
0,1530,NA,NA,NA,NA,NA,N
0,1531,NA,NA,NA,NA,NA,N
0,1532,0.6988352524532853,0.34923801298617446,-2.9552664319418327e-05,301.2526959131343,-28.769038094961516,Y
0,1533,1.813875482942778e-05,5.9321976083029915,5.245714214145667,294.58222600830675,-19.89622196890727,Y
0,1534,NA,NA,NA,NA,NA,N
0,1535,390.64696591416913,13.288191454301867,12.806155267500491,279.7483211118639,-1.356386476817594,Y
0,1536,6.702049999648801e-07,22.985380024725355,22.267348379004748,287.5477993487932,-36.24620563984251,Y
0,1537,0.013786309762139785,4.870854425982431,4.23440261071382,288.7984693856676,-14.950367897518845,Y
0,1538,NA,NA,NA,NA,NA,N
0,1539,0.30467429946204244,1.3685255547540245,1.2824871447599688,298.6072392523963,14.215258589352175,Y
0,1540,NA,NA,NA,NA,NA,N
0,1541,NA,NA,NA,NA,NA,N
0,1542,NA,NA,NA,NA,NA,N
0,1543,0.9225432038422559,0.54781982542796,-0.6688609576854034,148.56003808852046,-9.324615790647076,Y
0,1544,NA,NA,NA,NA,NA,N
0,1545,NA,NA,NA,NA,NA,N
0,1546,NA,NA,NA,NA,NA,N
0,1547,NA,NA,NA,NA,NA,N
0,1548,NA,NA,NA,NA,NA,N
0,1549,NA,NA,NA,NA,NA,N
0,1550,NA,NA,NA,NA,NA,N
0,1551,NA,NA,NA,NA,NA,N
0,1552,NA,NA,NA,NA,NA,N
0,1553,NA,NA,NA,NA,NA,N
0,1554,NA,NA,NA,NA,NA,N
0,1555,NA,NA,NA,NA,NA,N
0,1556,NA,NA,NA,NA,NA,N
0,1557,NA,NA,NA,NA,NA,N
0,1558,NA,NA,NA,NA,NA,N
0,1559,NA,NA,NA,NA,NA,N
0,1560,NA,NA,NA,NA,NA,N
0,1561,38.74494355607133,2.992487323308976,3.5368810693116557,284.73513400779007,10.136902517906636,Y
0,1562,NA,NA,NA,NA,NA,N
0,1563,NA,NA,NA,NA,NA,N
0,1564,NA,NA,NA,NA,NA,N
0,1565,NA,NA,NA,NA,NA,N
0,1566,NA,NA,NA,NA,NA,N
0,1567,NA,NA,NA,NA,NA,N
0,1568,NA,NA,NA,NA,NA,N
0,1569,NA,NA,NA,NA,NA,N
0,1570,NA,NA,NA,NA,NA,N
0,1571,NA,NA,NA,NA,NA,N
0,1572,NA,NA,NA,NA,NA,N
0,1573,NA,NA,NA,NA,NA,N
0,1574,NA,NA,NA,NA,NA,N
0,1575,NA,NA,NA,NA,NA,N
0,1576,NA,NA,NA,NA,NA,N
0,1577,1.0780949040547834,2.313766350865916,2.3391028924501427,272.8287502214722,-283.7797343364347,Y
0,1578,NA,NA,NA,NA,NA,N
0,1579,NA,NA,NA,NA,NA,N
0,1580,NA,NA,NA,NA,NA,N
0,1581,NA,NA,NA,NA,NA,N
0,1582,NA,NA,NA,NA,NA,N
0,1583,NA,NA,NA,NA,NA,N
0,1584,NA,NA,NA,NA,NA,N
0,1585,NA,NA,NA,NA,NA,N
0,1586,1.9724447193613353,2.1710934251588,1.8598405018101127,277.73333002318486,-92.77847691754965,Y
0,1587,NA,NA,NA,NA,NA,N
0,1588,NA,NA,NA,NA,NA,N
0,1589,NA,NA,NA,NA,NA,N
0,1590,NA,NA,NA,NA,NA,N
0,1591,NA,NA,NA,NA,NA,N
0,1592,NA,NA,NA,NA,NA,N
0,1593,NA,NA,NA,NA,NA,N
0,1594,NA,NA,NA,NA,NA,N
0,1595,901.4904172160584,-0.21392945791536944,-9.777642101779462e-05,362.8985833961323,52.22292188367334,Y
0,1596,1021.1628536068755,2.0462087616230185,2.445827860516127,284.63941528346794,44.37434887100229,Y
0,1597,NA,NA,NA,NA,NA,N
0,1598,NA,NA,NA,NA,NA,N
0,1599,NA,NA,NA,NA,NA,N
0,1600,NA,NA,NA,NA,NA,N
0,1601,NA,NA,NA,NA,NA,N
0,1602,NA,NA,NA,NA,NA,N
0,1603,585.2686707136855,1.7991759881957143,2.3628525719338405,291.8218531439777,70.75236340233239,Y
0,1604,102.80820350056625,-0.323015934948473,3.823586297035364e-05,154.57914034998637,29.547770156972977,Y
0,1605,NA,NA,NA,NA,NA,N
0,1606,60111191332.149826,18.76280007280382,18.610047981109826,273.55093181853204,-99.86499194137234,Y
0,1607,111.58523937894421,-0.34058656043872504,-0.0002348325149947451,119.08398175445572,30.91898696104972,Y
0,1608,186.8914373632713,2.1892020261627962,2.592756498815375,284.87372959603516,28.066272810102035,Y
0,1609,NA,NA,NA,NA,NA,N
0,1610,NA,NA,NA,NA,NA,N
0,1611,NA,NA,NA,NA,NA,N
0,1612,NA,NA,NA,NA,NA,N
0,1613,NA,NA,NA,NA,NA,N
0,1614,NA,NA,NA,NA,NA,N
0,1615,NA,NA,NA,NA,NA,N
0,1616,NA,NA,NA,NA,NA,N
0,1617,NA,NA,NA,NA,NA,N
0,1618,NA,NA,NA,NA,NA,N
0,1619,NA,NA,NA,NA,NA,N
0,1620,NA,NA,NA,NA,NA,N
0,1621,NA,NA,NA,NA,NA,N
0,1622,NA,NA,NA,NA,NA,N
0,1623,NA,NA,NA,NA,NA,N
0,1624,NA,NA,NA,NA,NA,N
0,1625,NA,NA,NA,NA,NA,N
0,1626,12.913140308827431,1.9317080570055414,2.535766331034878,290.2302381366861,-1.0229354643925994,Y
0,1627,1523.6275962190941,2.0158674700115102,2.548565291347604,287.5073755138626,43.36499917216766,Y
0,1628,NA,NA,NA,NA,NA,N
0,1629,39.29455170963273,1.597491463288601,1.9394207639593952,284.31838451205033,18.977085516167538,Y
0,1630,NA,NA,NA,NA,NA,N
0,1631,NA,NA,NA,NA,NA,N
0,1632,NA,NA,NA,NA,NA,N
0,1633,NA,NA,NA,NA,NA,N
0,1634,1161.5195411566644,-0.29500146142142986,0.00040817283698592387,479.60137647966434,42.005722993598035,Y
0,1635,NA,NA,NA,NA,NA,N
0,1636,NA,NA,NA,NA,NA,N
0,1637,NA,NA,NA,NA,NA,N
0,1638,NA,NA,NA,NA,NA,N
0,1639,NA,NA,NA,NA,NA,N
0,1640,NA,NA,NA,NA,NA,N
0,1641,NA,NA,NA,NA,NA,N
0,1642,NA,NA,NA,NA,NA,N
0,1643,NA,NA,NA,NA,NA,N
0,1644,NA,NA,NA,NA,NA,N
0,1645,NA,NA,NA,NA,NA,N
0,1646,41.86244152219981,2.189029933434288,2.5333656938511186,283.0047050966051,5.001588769561774,Y
0,1647,NA,NA,NA,NA,NA,N
0,1648,NA,NA,NA,NA,NA,N
0,1649,91.49531175558555,-0.5028346002635784,-0.0015629728113398062,5.730272127250811,20.492389525235772,Y
0,1650,NA,NA,NA,NA,NA,N
0,1651,NA,NA,NA,NA,NA,N
0,1652,NA,NA,NA,NA,NA,N
0,1653,NA,NA,NA,NA,NA,N
0,1654,89.58650368880384,1.9351204692244357,2.281984390406266,284.6036731637944,17.388100921728626,Y
0,1655,NA,NA,NA,NA,NA,N
0,1656,NA,NA,NA,NA,NA,N
0,1657,NA,NA,NA,NA,NA,N
0,1658,NA,NA,NA,NA,NA,N
0,1659,NA,NA,NA,NA,NA,N
0,1660,NA,NA,NA,NA,NA,N
0,1661,NA,NA,NA,NA,NA,N
0,1662,NA,NA,NA,NA,NA,N
0,1663,1.8966915436861653,4.472173897822174,4.358048667114004,278.67624182970627,-105.69443611082326,Y
0,1664,NA,NA,NA,NA,NA,N
0,1665,NA,NA,NA,NA,NA,N
0,1666,NA,NA,NA,NA,NA,N
0,1667,NA,NA,NA,NA,NA,N
0,1668,NA,NA,NA,NA,NA,N
0,1669,NA,NA,NA,NA,NA,N
0,1670,NA,NA,NA,NA,NA,N
0,1671,NA,NA,NA,NA,NA,N
0,1672,NA,NA,NA,NA,NA,N
0,1673,NA,NA,NA,NA,NA,N
0,1674,NA,NA,NA,NA,NA,N
0,1675,NA,NA,NA,NA,NA,N
0,1676,NA,NA,NA,NA,NA,N
0,1677,NA,NA,NA,NA,NA,N
0,1678,NA,NA,NA,NA,NA,N
0,1679,NA,NA,NA,NA,NA,N
0,1680,NA,NA,NA,NA,NA,N
0,1681,NA,NA,NA,NA,NA,N
0,1682,NA,NA,NA,NA,NA,N
0,1683,NA,NA,NA,NA,NA,N
0,1684,16.768376371046273,-0.21080527800418766,6.145981637023946e-05,298.89355340708056,16.600042517059336,Y
0,1685,NA,NA,NA,NA,NA,N
0,1686,NA,NA,NA,NA,NA,N
0,1687,NA,NA,NA,NA,NA,N
0,1688,NA,NA,NA,NA,NA,N
0,1689,NA,NA,NA,NA,NA,N
0,1690,NA,NA,NA,NA,NA,N
0,1691,NA,NA,NA,NA,NA,N
0,1692,NA,NA,NA,NA,NA,N
0,1693,NA,NA,NA,NA,NA,N
0,1694,NA,NA,NA,NA,NA,N
0,1695,NA,NA,NA,NA,NA,N
0,1696,NA,NA,NA,NA,NA,N
0,1697,NA,NA,NA,NA,NA,N
0,1698,173.03739168480362,-0.23508743818145714,7.487611872266032e-05,401.409950708885,23.68824883612477,Y
0,1699,NA,NA,NA,NA,NA,N
0,1700,NA,NA,NA,NA,NA,N
0,1701,129.05654846091096,-0.2529409413933138,-0.00012773582538983203,168.35084662670144,41.63453977113019,Y
0,1702,105.92657771782336,-0.20293076725721643,-0.00042583228098855904,324.18262128929405,36.09762839913003,Y
0,1703,NA,NA,NA,NA,NA,N
0,1704,NA,NA,NA,NA,NA,N
0,1705,NA,NA,NA,NA,NA,N
0,1706,NA,NA,NA,NA,NA,N
0,1707,NA,NA,NA,NA,NA,N
0,1708,NA,NA,NA,NA,NA,N
0,1709,407.1195848875059,5.568986800393308,5.512302448067412,277.15088108556563,-17.916973828588297,Y
0,1710,6.977337663188163,0.5550940536965958,0.7720610850979284,284.4526726352882,-49.35999582031441,Y
0,1711,7.802215719229561,0.004158631664186634,-0.0003046469499775351,581.6735945100561,-31.395123870092554,Y
0,1712,NA,NA,NA,NA,NA,N
0,1713,NA,NA,NA,NA,NA,N
0,1714,NA,NA,NA,NA,NA,N
0,1715,NA,NA,NA,NA,NA,N
0,1716,NA,NA,NA,NA,NA,N
0,1717,NA,NA,NA,NA,NA,N
0,1718,NA,NA,NA,NA,NA,N
0,1719,14.983671093614067,0.16696352996870992,-0.0002914673314302563,417.22857547441856,115.84715461326655,Y
0,1720,NA,NA,NA,NA,NA,N
0,1721,5.512997954567285,-0.19021082247780877,-0.00011373257292084728,332.84495515570177,9.17005073993523,Y
0,1722,262.7784019373988,-0.23270707702586507,0.00018544896761160367,300.2270109910128,53.0417589349515,Y
0,1723,0.05286013208085367,1.9998006669619768,1.8450742425545454,283.6663608412085,-60.3886011484373,Y
0,1724,NA,NA,NA,NA,NA,N
0,1725,NA,NA,NA,NA,NA,N
0,1726,NA,NA,NA,NA,NA,N
0,1727,NA,NA,NA,NA,NA,N
0,1728,NA,NA,NA,NA,NA,N
0,1729,NA,NA,NA,NA,NA,N
0,1730,NA,NA,NA,NA,NA,N
0,1731,NA,NA,NA,NA,NA,N
0,1732,NA,NA,NA,NA,NA,N
0,1733,NA,NA,NA,NA,NA,N
0,1734,NA,NA,NA,NA,NA,N
0,1735,91.38245938948602,2.541699442400391,3.0181490668978945,284.65360428156674,20.34571720308277,Y
0,1736,17.123528474828337,1.9757878872105548,2.564739713720381,291.9908900279211,11.065474095739358,Y
0,1737,NA,NA,NA,NA,NA,N
0,1738,NA,NA,NA,NA,NA,N
0,1739,NA,NA,NA,NA,NA,N
0,1740,NA,NA,NA,NA,NA,N
0,1741,NA,NA,NA,NA,NA,N
0,1742,NA,NA,NA,NA,NA,N
0,1743,NA,NA,NA,NA,NA,N
0,1744,NA,NA,NA,NA,NA,N
0,1745,NA,NA,NA,NA,NA,N
0,1746,NA,NA,NA,NA,NA,N
0,1747,NA,NA,NA,NA,NA,N
0,1748,NA,NA,NA,NA,NA,N
0,1749,NA,NA,NA,NA,NA,N
0,1750,NA,NA,NA,NA,NA,N
0,1751,NA,NA,NA,NA,NA,N
0,1752,NA,NA,NA,NA,NA,N
0,1753,NA,NA,NA,NA,NA,N
0,1754,NA,NA,NA,NA,NA,N
0,1755,NA,NA,NA,NA,NA,N
0,1756,15.305263689477691,2.3655473081468292,2.9395771828403348,287.1433024888922,6.95294293675095,Y
0,1757,NA,NA,NA,NA,NA,N
0,1758,NA,NA,NA,NA,NA,N
0,1759,NA,NA,NA,NA,NA,N
0,1760,NA,NA,NA,NA,NA,N
0,1761,0.012598384888906392,-0.18767136175761043,23.687398393978484,287.7757646861518,-77.24607966925038,Y
0,1762,NA,NA,NA,NA,NA,N
0,1763,NA,NA,NA,NA,NA,N
0,1764,NA,NA,NA,NA,NA,N
0,1765,3375.2859316793956,6.169509276016365,7.175316064780434,280.41129638831904,42.117066560962726,Y
0,1766,NA,NA,NA,NA,NA,N
0,1767,NA,NA,NA,NA,NA,N
0,1768,NA,NA,NA,NA,NA,N
0,1769,48.56006689956886,-0.4633017610471835,4.7007711608724535e-05,294.38130047148053,19.23144645417758,Y
0,1770,NA,NA,NA,NA,NA,N
0,1771,NA,NA,NA,NA,NA,N
0,1772,64.99116868687517,-1.1240518715432064,-0.0001100286119480673,190.75031963439918,32.70656590997871,Y
0,1773,NA,NA,NA,NA,NA,N
0,1774,NA,NA,NA,NA,NA,N
0,1775,NA,NA,NA,NA,NA,N
0,1776,11.582165618309071,-0.4741611176978065,-2.0569138322757743,124.98628090866306,24.5751809434408,Y
0,1777,29.800990177132512,-0.5778905920550009,-7.167035938292242e-05,244.3402901820239,32.84943859856185,Y
0,1778,NA,NA,NA,NA,NA,N
0,1779,NA,NA,NA,NA,NA,N
0,1780,NA,NA,NA,NA,NA,N
0,1781,NA,NA,NA,NA,NA,N
0,1782,NA,NA,NA,NA,NA,N
0,1783,57.83795933068203,-0.5225921174200129,-0.0003315954409268899,274.71238232416636,32.152849584040865,Y
0,1784,NA,NA,NA,NA,NA,N
0,1785,37.26584512587342,-0.9279816533102254,8.626621033387306e-05,226.4004918216703,15.725700886405631,Y
0,1786,11.427483054133203,-0.7489242910718983,-2.9231890592530387,141.64193933323585,26.582161644002266,Y
0,1787,NA,NA,NA,NA,NA,N
0,1788,71.16459155214349,-0.7442115013580071,-1.3563936815862547e-05,242.58372181492754,16.24008943497732,Y
0,1789,41.11858017420812,-0.7093605347046866,5.503204996719672e-06,251.87715262669417,31.24876211893276,Y
0,1790,71.54601895798011,-0.7938114186527451,5.6689699843187266e-05,238.92825606875226,18.574069781896036,Y
0,1791,NA,NA,NA,NA,NA,N
0,1792,NA,NA,NA,NA,NA,N
0,1793,NA,NA,NA,NA,NA,N
0,1794,NA,NA,NA,NA,NA,N
0,1795,NA,NA,NA,NA,NA,N
0,1796,NA,NA,NA,NA,NA,N
0,1797,68.62727900926166,-0.34438967126843384,-0.00012136404316335971,298.78681437569355,36.35898296557703,Y
0,1798,NA,NA,NA,NA,NA,N
0,1799,NA,NA,NA,NA,NA,N
0,1800,NA,NA,NA,NA,NA,N
0,1801,NA,NA,NA,NA,NA,N
0,1802,NA,NA,NA,NA,NA,N
0,1803,16.44682345219762,-0.6010248478424164,6.162920146226384e-05,161.78499089646505,11.6634966304072,Y
0,1804,NA,NA,NA,NA,NA,N
0,1805,NA,NA,NA,NA,NA,N
0,1806,41.45701528767512,-1.005569462332621,-1.3348108717542721e-05,271.09960295364726,59.98566726603466,Y
0,1807,53.75949013175121,-0.7270661228879898,0.00013267704575746928,248.49525227211106,36.81207148555015,Y
0,1808,NA,NA,NA,NA,NA,N
0,1809,NA,NA,NA,NA,NA,N
0,1810,NA,NA,NA,NA,NA,N
0,1811,26.616748842030635,-0.5840964852047228,-2.420749761721681,150.98906774993137,32.25525958094136,Y
0,1812,NA,NA,NA,NA,NA,N
0,1813,NA,NA,NA,NA,NA,N
0,1814,0.23901010996867178,3.7279500467370963,3.295224518336167,282.6075511369652,-32.432208824819746,Y
0,1815,NA,NA,NA,NA,NA,N
0,1816,0.102681356700371,2.9766155462629,2.6171421697978365,285.14930767569973,-38.19366141633514,Y
0,1817,NA,NA,NA,NA,NA,N
0,1818,NA,NA,NA,NA,NA,N
0,1819,NA,NA,NA,NA,NA,N
0,1820,NA,NA,NA,NA,NA,N
0,1821,NA,NA,NA,NA,NA,N
0,1822,0.0583984754359466,1.887390289590886,1.5033807774425696,291.52330232658426,-69.82297968064137,Y
0,1823,NA,NA,NA,NA,NA,N
0,1824,0.0433296940488,2.308395083805802,1.8134441583472103,287.89141846911735,-27.862959188065858,Y
0,1825,NA,NA,NA,NA,NA,N
0,1826,NA,NA,NA,NA,NA,N
0,1827,NA,NA,NA,NA,NA,N
0,1828,NA,NA,NA,NA,NA,N
0,1829,0.036675076971966925,8.376001431047154,7.91854387795458,281.9688014542742,-264.46337809751196,Y
0,1830,NA,NA,NA,NA,NA,N
0,1831,NA,NA,NA,NA,NA,N
0,1832,NA,NA,NA,NA,NA,N
0,1833,NA,NA,NA,NA,NA,N
0,1834,NA,NA,NA,NA,NA,N
0,1835,NA,NA,NA,NA,NA,N
0,1836,NA,NA,NA,NA,NA,N
0,1837,NA,NA,NA,NA,NA,N
0,1838,NA,NA,NA,NA,NA,N
0,1839,NA,NA,NA,NA,NA,N
0,1840,NA,NA,NA,NA,NA,N
0,1841,0.44482218383160016,1.7782562527407066,1.6069059708174391,285.7670948658339,-29.736256809488737,Y
0,1842,0.3281947848335268,3.7506107263019133,3.546560359056785,284.2921095073144,-15.882828422042941,Y
0,1843,NA,NA,NA,NA,NA,N
0,1844,0.3328980373693351,2.0443607809459756,1.8978369073100727,286.4179182551711,-26.278829826910403,Y
0,1845,0.3771284801717155,1.5586720398322054,1.4415353953977137,287.9503693499016,-26.03662933215378,Y
0,1846,NA,NA,NA,NA,NA,N
0,1847,0.3149861397027077,1.3091289657230345,1.2889765191950966,291.781261175542,-56.88553422414695,Y
0,1848,0.2981347699759645,1.4642450917706746,1.4147713893952374,290.2840602877761,-45.19752102697338,Y
0,1849,NA,NA,NA,NA,NA,N
0,1850,NA,NA,NA,NA,NA,N
0,1851,NA,NA,NA,NA,NA,N
0,1852,0.18948918098508305,0.16311216584055485,1.627664320478974e-05,242.3393806099883,-54.032815044575216,Y
0,1853,90.16762049976046,4.730945197723288,4.277153836158648,272.5911003882025,-43.23673310155116,Y
0,1854,NA,NA,NA,NA,NA,N
0,1855,414.16509455816964,5.809053361449062,5.333656928556618,272.76452502056543,-42.93578890906426,Y
0,1856,0.18803620220914805,0.16302276494755447,-0.0001125640158529199,262.19012587360766,-52.2596256010203,Y
0,1857,NA,NA,NA,NA,NA,N
0,1858,3117158009.3550234,19.24540054862042,18.809170792927613,273.9653812794345,-60.790230238814246,Y
0,1859,NA,NA,NA,NA,NA,N
0,1860,0.10250278103516548,4.120479846511908,3.4311375809174676,278.27593305067154,-87.31347106535806,Y
0,1861,NA,NA,NA,NA,NA,N
0,1862,NA,NA,NA,NA,NA,N
0,1863,NA,NA,NA,NA,NA,N
0,1864,NA,NA,NA,NA,NA,N
0,1865,NA,NA,NA,NA,NA,N
0,1866,NA,NA,NA,NA,NA,N
0,1867,NA,NA,NA,NA,NA,N
0,1868,NA,NA,NA,NA,NA,N
0,1869,NA,NA,NA,NA,NA,N
0,1870,NA,NA,NA,NA,NA,N
0,1871,NA,NA,NA,NA,NA,N
0,1872,NA,NA,NA,NA,NA,N
0,1873,0.0445363342490748,0.9938916019895109,1.172213351185163,280.77000225346563,-363.59217286107634,Y
0,1874,0.0972724566875207,1.8685260012336604,1.760614798384668,277.8851026502526,-285.18875583698616,Y
0,1875,NA,NA,NA,NA,NA,N
0,1876,0.06094475405430315,1.093426530452861,1.166682701857271,280.03065697667637,-295.64122012940834,Y
0,1877,1.9189036034774383,2.6519896273266537,2.3292305848431454,268.4879870305067,-393.096159295636,Y
0,1878,NA,NA,NA,NA,NA,N
0,1879,NA,NA,NA,NA,NA,N
0,1880,NA,NA,NA,NA,NA,N
0,1881,NA,NA,NA,NA,NA,N
0,1882,NA,NA,NA,NA,NA,N
0,1883,NA,NA,NA,NA,NA,N
0,1884,NA,NA,NA,NA,NA,N
0,1885,NA,NA,NA,NA,NA,N
0,1886,NA,NA,NA,NA,NA,N
0,1887,NA,NA,NA,NA,NA,N
0,1888,NA,NA,NA,NA,NA,N
0,1889,NA,NA,NA,NA,NA,N
0,1890,NA,NA,NA,NA,NA,N
0,1891,NA,NA,NA,NA,NA,N
0,1892,NA,NA,NA,NA,NA,N
